PT-MultiFeb-0005,1613040462153209,PT-MultiFeb-0005-20210210/401
PT-MultiFeb-0006,1613040541884105,PT-MultiFeb-0006-20210210/601
PT-MultiFeb-0007,1613040593113809,PT-MultiFeb-0007-20210210/801
PT-MultiFeb-0008,1613040651096912,PT-MultiFeb-0008-20210210/1001
PT-MultiFeb-0009,1613040724686046,PT-MultiFeb-0009-20210210/1201
PT-MultiFeb-0010,1613040773206241,PT-MultiFeb-0010-20210210/1401
PT-MultiFeb-0011,1613040809903290,PT-MultiFeb-0011-20210210/1601
PT-MultiFeb-0012,1613040843232276,PT-MultiFeb-0012-20210210/1801
PT-MultiFeb-0013,1613040871047570,PT-MultiFeb-0013-20210210/2001
PT-MultiFeb-0014,1613040900977094,PT-MultiFeb-0014-20210210/1
PT-MultiFeb-0015,1613040946355867,PT-MultiFeb-0015-20210210/10
PT-MultiFeb-0016,1613040984651631,PT-MultiFeb-0016-20210210/1
PT-MultiFeb-0017,1613041018770876,PT-MultiFeb-0017-20210210/101
PT-MultiFeb-0018,1613041055709183,PT-MultiFeb-0018-20210210/1004
PT-MultiFeb-0019,1613041088048278,PT-MultiFeb-0019-20210210/1001
PT-MultiFeb-0020,1613041119689843,PT-MultiFeb-0020-20210210/1002
PT-MultiFeb-0021,1613041144408011,PT-MultiFeb-0021-20210210/1000
PT-MultiFeb-0022,1613041172568371,PT-MultiFeb-0022-20210210/1005
PT-MultiFeb-0023,1613041201451284,PT-MultiFeb-0023-20210210/1003
PT-MultiFeb-0024,1613041254084651,PT-MultiFeb-0024-20210210/1111
PT-MultiFeb-0025,1613041331114562,PT-MultiFeb-0025-20210210/1306
PT-MultiFeb-0026,1613041360063391,PT-MultiFeb-0026-20210210/1499
PT-MultiFeb-0027,1613041396319767,PT-MultiFeb-0027-20210210/1699
PT-MultiFeb-0028,1613041434435120,PT-MultiFeb-0028-20210210/1902
PT-MultiFeb-0029,1613041465724640,PT-MultiFeb-0029-20210210/2089
PT-MultiFeb-0030,1613041494654727,PT-MultiFeb-0030-20210210/2294
PT-MultiFeb-0031,1613041537765282,PT-MultiFeb-0031-20210210/2502
PT-MultiFeb-0032,1613041567349726,PT-MultiFeb-0032-20210210/2716
PT-MultiFeb-0033,1613041595485583,PT-MultiFeb-0033-20210210/2922
PT-MultiFeb-0034,1613041625300422,PT-MultiFeb-0034-20210210/3119
PT-MultiFeb-0035,1613041667723069,PT-MultiFeb-0035-20210210/3311
PT-MultiFeb-0036,1613041701018807,PT-MultiFeb-0036-20210210/3511
PT-MultiFeb-0037,1613041731487766,PT-MultiFeb-0037-20210210/3722
PT-MultiFeb-0038,1613041761051136,PT-MultiFeb-0038-20210210/3924
PT-MultiFeb-0040,1613041830640109,PT-MultiFeb-0040-20210210/4319
PT-MultiFeb-0041,1613041861710375,PT-MultiFeb-0041-20210210/4517
PT-MultiFeb-0042,1613041893113945,PT-MultiFeb-0042-20210210/4709
PT-MultiFeb-0043,1613041929558592,PT-MultiFeb-0043-20210210/4908
PT-MultiFeb-0044,1613042004824701,PT-MultiFeb-0044-20210210/5119
PT-MultiFeb-0049,1613042049740706,PT-MultiFeb-0049-20210210/4116
PT-MultiFeb-0055,1613042083647056,PT-MultiFeb-0055-20210210/5323
PT-MultiFeb-0056,1613050708312014,PT-MultiFeb-0056-20210210/1
PT-MultiFeb-0057,1613050762693861,PT-MultiFeb-0057-20210210/1
PT-MultiFeb-0058,1613052229700792,PT-MultiFeb-0058-20210210/100
PT-MultiFeb-0059,1613052669087536,PT-MultiFeb-0059-20210210/127
PT-MultiFeb-0060,1613052744016070,PT-MultiFeb-0060-20210210/1001
PT-MultiFeb-0061,1613052793813674,PT-MultiFeb-0061-20210210/1000
PT-MultiFeb-0062,1613052847878046,PT-MultiFeb-0062-20210210/1003
PT-MultiFeb-0063,1613052894883576,PT-MultiFeb-0063-20210210/1002
PT-MultiFeb-0064,1613052942506112,PT-MultiFeb-0064-20210210/1013
PT-MultiFeb-0065,1613052977934874,PT-MultiFeb-0065-20210210/1223
PT-MultiFeb-0066,1613053030294181,PT-MultiFeb-0066-20210210/1427
